epoch,iter,lr,total_loss
21,8440,0.0001,2.8691
21,8450,0.0001,2.6841
21,8460,0.0001,2.9083
21,8470,0.0001,2.7859
21,8480,0.0001,2.7935
21,8490,0.0001,2.8262
21,8500,0.0001,2.7381
21,8510,0.0001,2.7928
21,8520,0.0001,2.6997
21,8530,0.0001,2.7815
21,8540,0.0001,2.8456
21,8550,0.0001,2.7824
21,8560,0.0001,2.8204
21,8570,0.0001,2.4974
21,8580,0.0001,2.6552
21,8590,0.0001,2.828
21,8600,0.0001,2.8926
21,8610,0.0001,2.8611
21,8620,0.0001,2.6818
21,8630,0.0001,2.8311
21,8640,0.0001,2.6657
21,8650,0.0001,3.006
21,8660,0.0001,2.7708
21,8670,0.0001,2.786
21,8680,0.0001,2.622
21,8690,0.0001,2.6936
21,8700,0.0001,2.83
21,8710,0.0001,2.9488
21,8720,0.0001,2.7971
21,8730,0.0001,2.7484
21,8740,0.0001,2.9168
21,8750,0.0001,2.689
21,8760,0.0001,2.8887
21,8770,0.0001,2.8174
21,8780,0.0001,2.6554
21,8790,0.0001,2.5884
22,8800,0.0001,2.8041
22,8810,0.0001,2.8264
22,8820,0.0001,2.5547
22,8830,0.0001,2.6529
22,8840,0.0001,2.8383
22,8850,0.0001,2.7978
22,8860,0.0001,2.8098
22,8870,0.0001,3.0366
22,8880,0.0001,2.8803
22,8890,0.0001,2.8082
22,8900,0.0001,2.6319
22,8910,0.0001,2.6409
22,8920,0.0001,2.8341
22,8930,0.0001,2.6405
22,8940,0.0001,2.9656
22,8950,0.0001,2.7284
22,8960,0.0001,3.024
22,8970,0.0001,2.9302
22,8980,0.0001,2.8937
22,8990,0.0001,2.623
22,9000,0.0001,2.825
22,9010,0.0001,2.7698
22,9020,0.0001,2.742
22,9030,0.0001,2.9078
22,9040,0.0001,2.681
22,9050,0.0001,2.7113
22,9060,0.0001,2.6826
22,9070,0.0001,2.8153
22,9080,0.0001,3.0135
22,9090,0.0001,2.6387
22,9100,0.0001,2.6123
22,9110,0.0001,2.8354
22,9120,0.0001,2.6754
22,9130,0.0001,2.7371
22,9140,0.0001,2.7154
22,9150,0.0001,3.5555
22,9160,0.0001,2.871
22,9170,0.0001,3.0364
22,9180,0.0001,3.2909
22,9190,0.0001,2.9931
23,9200,0.0001,2.8728
23,9210,0.0001,2.7547
23,9220,0.0001,2.7384
23,9230,0.0001,2.6652
23,9240,0.0001,2.8359
23,9250,0.0001,2.9228
23,9260,0.0001,2.783
23,9270,0.0001,2.6731
23,9280,0.0001,2.7431
23,9290,0.0001,2.6393
23,9300,0.0001,2.6115
23,9310,0.0001,2.7784
23,9320,0.0001,2.7837
23,9330,0.0001,2.6802
23,9340,0.0001,2.5179
23,9350,0.0001,2.7237
23,9360,0.0001,2.8654
23,9370,0.0001,3.1103
23,9380,0.0001,2.6908
23,9390,0.0001,2.5965
23,9400,0.0001,2.6782
23,9410,0.0001,2.8256
23,9420,0.0001,2.7795
23,9430,0.0001,2.6597
23,9440,0.0001,2.7528
23,9450,0.0001,2.6357
23,9460,0.0001,2.9241
23,9470,0.0001,2.8027
23,9480,0.0001,2.8779
23,9490,0.0001,2.811
23,9500,0.0001,2.6783
23,9510,0.0001,2.7436
23,9520,0.0001,2.8309
23,9530,0.0001,2.7257
23,9540,0.0001,2.9143
23,9550,0.0001,2.6716
23,9560,0.0001,2.7447
23,9570,0.0001,2.9151
23,9580,0.0001,2.6746
23,9590,0.0001,2.635
24,9600,0.0001,2.7667
24,9610,0.0001,2.9491
24,9620,0.0001,2.6447
24,9630,0.0001,2.6663
24,9640,0.0001,2.6753
24,9650,0.0001,2.7073
24,9660,0.0001,2.5385
24,9670,0.0001,2.6136
24,9680,0.0001,2.7439
24,9690,0.0001,2.6861
24,9700,0.0001,2.7493
24,9710,0.0001,2.8646
24,9720,0.0001,2.8027
24,9730,0.0001,2.685
24,9740,0.0001,2.8066
24,9750,0.0001,2.5992
24,9760,0.0001,2.8189
24,9770,0.0001,2.6541
24,9780,0.0001,2.6702
24,9790,0.0001,2.7029
24,9800,0.0001,2.9054
24,9810,0.0001,2.7652
24,9820,0.0001,2.711
24,9830,0.0001,2.5551
24,9840,0.0001,2.7877
24,9850,0.0001,2.6019
24,9860,0.0001,2.9841
24,9870,0.0001,2.7371
24,9880,0.0001,2.8464
24,9890,0.0001,2.8044
24,9900,0.0001,2.7829
24,9910,0.0001,2.7457
24,9920,0.0001,2.6769
24,9930,0.0001,2.7938
24,9940,0.0001,2.7226
24,9950,0.0001,2.7624
24,9960,0.0001,2.6289
24,9970,0.0001,2.8964
24,9980,0.0001,2.8834
24,9990,0.0001,2.7976
25,10000,0.0001,2.669
25,10010,0.0001,2.84
25,10020,0.0001,2.726
25,10030,0.0001,2.7325
25,10040,0.0001,2.6868
25,10050,0.0001,2.7451
25,10060,0.0001,2.7992
25,10070,0.0001,2.7967
25,10080,0.0001,2.7836
25,10090,0.0001,2.7242
25,10100,0.0001,3.0885
25,10110,0.0001,2.9769
25,10120,0.0001,2.8439
25,10130,0.0001,2.968
25,10140,0.0001,2.7846
25,10150,0.0001,2.5387
25,10160,0.0001,2.6814
25,10170,0.0001,2.7413
25,10180,0.0001,2.7684
25,10190,0.0001,2.8228
25,10200,0.0001,2.7773
25,10210,0.0001,2.7233
25,10220,0.0001,2.6001
25,10230,0.0001,2.5027
25,10240,0.0001,3.1878
25,10250,0.0001,2.5406
25,10260,0.0001,2.6158
25,10270,0.0001,3.0091
25,10280,0.0001,2.7089
25,10290,0.0001,2.7926
25,10300,0.0001,2.4929
25,10310,0.0001,2.7741
25,10320,0.0001,3.1168
25,10330,0.0001,2.6892
25,10340,0.0001,2.7141
25,10350,0.0001,2.6925
25,10360,0.0001,2.7292
25,10370,0.0001,2.7586
25,10380,0.0001,2.7235
25,10390,0.0001,2.6291
26,10400,0.0001,2.9197
26,10410,0.0001,2.7875
26,10420,0.0001,2.7548
26,10430,0.0001,2.6857
26,10440,0.0001,2.958
26,10450,0.0001,2.5249
26,10460,0.0001,2.6606
26,10470,0.0001,2.7702
26,10480,0.0001,2.8267
26,10490,0.0001,2.7601
26,10500,0.0001,2.5933
26,10510,0.0001,2.676
26,10520,0.0001,2.949
26,10530,0.0001,2.6827
26,10540,0.0001,2.8557
26,10550,0.0001,2.6448
26,10560,0.0001,2.5903
26,10570,0.0001,2.7873
26,10580,0.0001,2.7064
26,10590,0.0001,2.9234
26,10600,0.0001,2.9556
26,10610,0.0001,2.5692
26,10620,0.0001,2.5986
26,10630,0.0001,2.8853
26,10640,0.0001,2.6145
26,10650,0.0001,2.7033
26,10660,0.0001,2.7765
26,10670,0.0001,2.6417
26,10680,0.0001,2.6856
26,10690,0.0001,2.6177
26,10700,0.0001,2.6999
26,10710,0.0001,2.7268
26,10720,0.0001,3.0457
26,10730,0.0001,3.0662
26,10740,0.0001,2.8094
26,10750,0.0001,2.8325
26,10760,0.0001,2.694
26,10770,0.0001,2.7765
26,10780,0.0001,2.796
26,10790,0.0001,2.7353
27,10800,0.0001,2.5033
27,10810,0.0001,2.7947
27,10820,0.0001,2.638
27,10830,0.0001,2.5869
27,10840,0.0001,2.7185
27,10850,0.0001,2.502
27,10860,0.0001,2.7654
27,10870,0.0001,2.6922
27,10880,0.0001,2.8989
27,10890,0.0001,2.948
27,10900,0.0001,2.7165
27,10910,0.0001,2.6837
27,10920,0.0001,2.6727
27,10930,0.0001,2.778
27,10940,0.0001,2.5443
27,10950,0.0001,2.7072
27,10960,0.0001,2.6174
27,10970,0.0001,2.8256
27,10980,0.0001,2.7896
27,10990,0.0001,2.6695
27,11000,0.0001,2.7996
27,11010,0.0001,2.7222
27,11020,0.0001,2.7892
27,11030,0.0001,2.8886
27,11040,0.0001,2.7589
27,11050,0.0001,2.7088
27,11060,0.0001,2.8378
27,11070,0.0001,2.8449
27,11080,0.0001,2.783
27,11090,0.0001,2.6404
27,11100,0.0001,2.6479
27,11110,0.0001,2.7787
27,11120,0.0001,2.6599
27,11130,0.0001,2.8509
27,11140,0.0001,2.58
27,11150,0.0001,2.8258
27,11160,0.0001,2.7146
27,11170,0.0001,2.7774
27,11180,0.0001,2.733
27,11190,0.0001,2.5946
28,11200,0.0001,2.7408
28,11210,0.0001,2.6592
28,11220,0.0001,2.5363
28,11230,0.0001,2.9915
28,11240,0.0001,2.5906
28,11250,0.0001,2.5456
28,11260,0.0001,2.6172
28,11270,0.0001,3.1099
28,11280,0.0001,2.6772
28,11290,0.0001,2.8925
28,11300,0.0001,2.6859
28,11310,0.0001,2.5745
28,11320,0.0001,2.8264
28,11330,0.0001,2.6416
28,11340,0.0001,2.6346
28,11350,0.0001,2.7512
28,11360,0.0001,2.61
28,11370,0.0001,2.9293
28,11380,0.0001,2.6402
28,11390,0.0001,2.7894
28,11400,0.0001,2.5124
28,11410,0.0001,2.7243
28,11420,0.0001,2.7716
28,11430,0.0001,2.6818
28,11440,0.0001,2.7741
28,11450,0.0001,2.4927
28,11460,0.0001,2.6379
28,11470,0.0001,2.5571
28,11480,0.0001,2.7863
28,11490,0.0001,2.6022
28,11500,0.0001,2.8139
28,11510,0.0001,2.6371
28,11520,0.0001,2.8513
28,11530,0.0001,2.5515
28,11540,0.0001,3.0274
28,11550,0.0001,2.6981
28,11560,0.0001,2.7388
28,11570,0.0001,2.5992
28,11580,0.0001,2.5678
28,11590,0.0001,2.6439
29,11600,0.0001,2.6936
29,11610,0.0001,2.6858
29,11620,0.0001,3.0736
29,11630,0.0001,2.7399
29,11640,0.0001,2.6922
29,11650,0.0001,2.6802
29,11660,0.0001,2.6139
29,11670,0.0001,2.5204
29,11680,0.0001,2.867
29,11690,0.0001,2.61
29,11700,0.0001,2.8799
29,11710,0.0001,2.6598
29,11720,0.0001,2.7089
29,11730,0.0001,2.8693
29,11740,0.0001,2.64
29,11750,0.0001,2.7107
29,11760,0.0001,2.8116
29,11770,0.0001,2.5663
29,11780,0.0001,2.8223
29,11790,0.0001,2.669
29,11800,0.0001,2.7352
29,11810,0.0001,2.6464
29,11820,0.0001,2.547
29,11830,0.0001,2.502
29,11840,0.0001,2.639
29,11850,0.0001,2.6693
29,11860,0.0001,2.5306
29,11870,0.0001,2.6237
29,11880,0.0001,2.6594
29,11890,0.0001,2.8038
29,11900,0.0001,2.666
29,11910,0.0001,2.7789
29,11920,0.0001,2.7926
29,11930,0.0001,2.816
29,11940,0.0001,2.5297
29,11950,0.0001,2.7527
29,11960,0.0001,2.6404
29,11970,0.0001,2.6116
29,11980,0.0001,2.5665
29,11990,0.0001,2.6166
30,12000,0.0001,2.8145
30,12010,0.0001,2.7398
30,12020,0.0001,2.5619
30,12030,0.0001,2.916
30,12040,0.0001,2.6743
30,12050,0.0001,2.8649
30,12060,0.0001,2.7118
30,12070,0.0001,2.6664
30,12080,0.0001,2.8743
30,12090,0.0001,2.6623
30,12100,0.0001,2.7523
30,12110,0.0001,2.6388
30,12120,0.0001,2.6075
30,12130,0.0001,2.6378
30,12140,0.0001,2.6341
30,12150,0.0001,2.6771
30,12160,0.0001,2.611
30,12170,0.0001,2.7186
30,12180,0.0001,2.7487
30,12190,0.0001,2.5995
30,12200,0.0001,2.7992
30,12210,0.0001,2.5617
30,12220,0.0001,2.6676
30,12230,0.0001,2.6385
30,12240,0.0001,2.5819
30,12250,0.0001,2.7377
30,12260,0.0001,2.8628
30,12270,0.0001,2.717
30,12280,0.0001,2.696
30,12290,0.0001,2.6501
30,12300,0.0001,2.5468
30,12310,0.0001,2.5012
30,12320,0.0001,2.7786
30,12330,0.0001,2.6904
30,12340,0.0001,2.5739
30,12350,0.0001,2.6348
30,12360,0.0001,2.6135
30,12370,0.0001,2.7216
30,12380,0.0001,2.7011
30,12390,0.0001,2.8158
31,12400,0.0001,2.7356
31,12410,0.0001,2.7676
31,12420,0.0001,2.5388
31,12430,0.0001,2.4667
31,12440,0.0001,2.8142
31,12450,0.0001,2.7997
31,12460,0.0001,2.637
31,12470,0.0001,2.8997
31,12480,0.0001,2.6581
31,12490,0.0001,2.6759
31,12500,0.0001,2.5327
31,12510,0.0001,2.7109
31,12520,0.0001,2.7468
31,12530,0.0001,2.6606
31,12540,0.0001,2.6937
31,12550,0.0001,2.6783
31,12560,0.0001,2.6045
31,12570,0.0001,2.8595
31,12580,0.0001,2.5961
31,12590,0.0001,2.6235
31,12600,0.0001,2.9714
31,12610,0.0001,2.6486
31,12620,0.0001,2.5726
31,12630,0.0001,2.6145
31,12640,0.0001,2.6105
31,12650,0.0001,2.6822
31,12660,0.0001,2.7265
31,12670,0.0001,2.8058
31,12680,0.0001,2.5508
31,12690,0.0001,2.6671
31,12700,0.0001,2.7614
31,12710,0.0001,2.6748
31,12720,0.0001,2.548
31,12730,0.0001,2.537
31,12740,0.0001,2.8025
31,12750,0.0001,2.8009
31,12760,0.0001,2.6361
31,12770,0.0001,2.8405
31,12780,0.0001,2.5915
31,12790,0.0001,2.6722
32,12800,0.0001,2.5456
32,12810,0.0001,2.7444
32,12820,0.0001,2.7504
32,12830,0.0001,2.4422
32,12840,0.0001,2.5748
32,12850,0.0001,2.5949
32,12860,0.0001,2.5528
32,12870,0.0001,2.5754
32,12880,0.0001,2.5768
32,12890,0.0001,2.4811
32,12900,0.0001,2.5593
32,12910,0.0001,2.3997
32,12920,0.0001,2.5564
32,12930,0.0001,2.5786
32,12940,0.0001,2.5829
32,12950,0.0001,2.5051
32,12960,0.0001,2.5827
32,12970,0.0001,2.5335
32,12980,0.0001,2.7776
32,12990,0.0001,2.7226
32,13000,0.0001,2.9417
32,13010,0.0001,2.7312
32,13020,0.0001,2.5694
32,13030,0.0001,2.7299
32,13040,0.0001,2.5213
32,13050,0.0001,2.4849
32,13060,0.0001,2.7526
32,13070,0.0001,2.568
32,13080,0.0001,2.7851
32,13090,0.0001,2.5838
32,13100,0.0001,2.7483
32,13110,0.0001,2.7371
32,13120,0.0001,2.7363
32,13130,0.0001,2.4707
32,13140,0.0001,2.7595
32,13150,0.0001,2.5624
32,13160,0.0001,2.5937
32,13170,0.0001,2.648
32,13180,0.0001,3.1246
32,13190,0.0001,2.8371
33,13200,0.0001,2.7238
33,13210,0.0001,2.596
33,13220,0.0001,2.6199
33,13230,0.0001,2.5603
33,13240,0.0001,2.64
33,13250,0.0001,2.6005
33,13260,0.0001,2.6773
33,13270,0.0001,2.6001
33,13280,0.0001,2.5414
33,13290,0.0001,2.6168
33,13300,0.0001,2.7196
33,13310,0.0001,2.5877
33,13320,0.0001,2.681
33,13330,0.0001,2.9159
33,13340,0.0001,2.5335
33,13350,0.0001,2.6729
33,13360,0.0001,2.7173
33,13370,0.0001,2.5533
33,13380,0.0001,2.4828
33,13390,0.0001,2.5345
33,13400,0.0001,2.5159
33,13410,0.0001,2.5747
33,13420,0.0001,2.5592
33,13430,0.0001,2.5214
33,13440,0.0001,2.5776
33,13450,0.0001,2.3952
33,13460,0.0001,2.4288
33,13470,0.0001,2.5575
33,13480,0.0001,2.8221
33,13490,0.0001,2.6398
33,13500,0.0001,2.4512
33,13510,0.0001,2.6035
33,13520,0.0001,2.8601
33,13530,0.0001,2.8454
33,13540,0.0001,2.6401
33,13550,0.0001,2.6358
33,13560,0.0001,2.7948
33,13570,0.0001,2.4459
33,13580,0.0001,2.5534
33,13590,0.0001,2.6615
34,13600,0.0001,2.8339
34,13610,0.0001,2.6147
34,13620,0.0001,2.5945
34,13630,0.0001,2.5825
34,13640,0.0001,2.6904
34,13650,0.0001,2.5087
34,13660,0.0001,2.5189
34,13670,0.0001,2.814
34,13680,0.0001,2.6995
34,13690,0.0001,2.7598
34,13700,0.0001,2.5933
34,13710,0.0001,2.5403
34,13720,0.0001,2.5087
34,13730,0.0001,2.6323
34,13740,0.0001,2.622
34,13750,0.0001,2.582
34,13760,0.0001,2.488
34,13770,0.0001,2.8044
34,13780,0.0001,2.6299
34,13790,0.0001,2.824
34,13800,0.0001,2.6257
34,13810,0.0001,2.578
34,13820,0.0001,2.7855
34,13830,0.0001,2.8582
34,13840,0.0001,2.5887
34,13850,0.0001,2.9715
34,13860,0.0001,2.5845
34,13870,0.0001,2.9477
34,13880,0.0001,2.6183
34,13890,0.0001,3.0703
34,13900,0.0001,2.7154
34,13910,0.0001,2.5795
34,13920,0.0001,2.8225
34,13930,0.0001,2.5377
34,13940,0.0001,2.7228
34,13950,0.0001,2.566
34,13960,0.0001,2.7156
34,13970,0.0001,2.6388
34,13980,0.0001,2.9955
34,13990,0.0001,2.5679
35,14000,0.0001,2.5147
35,14010,0.0001,2.6766
35,14020,0.0001,2.425
35,14030,0.0001,2.8182
35,14040,0.0001,2.7284
35,14050,0.0001,2.6025
35,14060,0.0001,2.8516
35,14070,0.0001,2.5789
35,14080,0.0001,2.5252
35,14090,0.0001,2.3863
35,14100,0.0001,2.6029
35,14110,0.0001,2.6475
35,14120,0.0001,2.608
35,14130,0.0001,2.6149
35,14140,0.0001,2.5566
35,14150,0.0001,2.8328
35,14160,0.0001,2.5678
35,14170,0.0001,2.6487
35,14180,0.0001,2.8513
35,14190,0.0001,2.5977
35,14200,0.0001,2.6065
35,14210,0.0001,2.5148
35,14220,0.0001,2.6068
35,14230,0.0001,2.5382
35,14240,0.0001,2.5224
35,14250,0.0001,2.4634
35,14260,0.0001,2.5746
35,14270,0.0001,2.443
35,14280,0.0001,2.5748
35,14290,0.0001,2.7092
35,14300,0.0001,2.5997
35,14310,0.0001,2.6443
35,14320,0.0001,2.665
35,14330,0.0001,2.5917
35,14340,0.0001,2.4432
35,14350,0.0001,2.6551
35,14360,0.0001,3.2324
35,14370,0.0001,2.7979
35,14380,0.0001,2.8685
35,14390,0.0001,2.6985
36,14400,0.0001,2.6411
36,14410,0.0001,2.6758
36,14420,0.0001,2.5559
36,14430,0.0001,2.7304
36,14440,0.0001,2.8827
36,14450,0.0001,2.5914
36,14460,0.0001,2.4208
36,14470,0.0001,2.502
36,14480,0.0001,2.5142
36,14490,0.0001,2.5731
36,14500,0.0001,2.4197
36,14510,0.0001,2.5364
36,14520,0.0001,2.5932
36,14530,0.0001,2.4935
36,14540,0.0001,2.4415
36,14550,0.0001,2.6236
36,14560,0.0001,2.637
36,14570,0.0001,2.8128
36,14580,0.0001,2.5166
36,14590,0.0001,2.6074
36,14600,0.0001,2.6098
36,14610,0.0001,2.7985
36,14620,0.0001,2.7539
36,14630,0.0001,2.6648
36,14640,0.0001,2.5894
36,14650,0.0001,2.607
36,14660,0.0001,2.645
36,14670,0.0001,2.6529
36,14680,0.0001,2.8066
36,14690,0.0001,2.5511
36,14700,0.0001,2.7086
36,14710,0.0001,2.8504
36,14720,0.0001,2.6681
36,14730,0.0001,2.8356
36,14740,0.0001,2.5904
36,14750,0.0001,2.8273
36,14760,0.0001,2.5817
36,14770,0.0001,2.6694
36,14780,0.0001,2.5942
36,14790,0.0001,2.7319
37,14800,0.0001,2.5853
37,14810,0.0001,2.6954
37,14820,0.0001,2.7408
37,14830,0.0001,2.5446
37,14840,0.0001,2.7742
37,14850,0.0001,2.5143
37,14860,0.0001,2.4397
37,14870,0.0001,2.72
37,14880,0.0001,2.6099
37,14890,0.0001,2.5943
37,14900,0.0001,2.5834
37,14910,0.0001,2.5228
37,14920,0.0001,2.4013
37,14930,0.0001,2.7646
37,14940,0.0001,2.7382
37,14950,0.0001,2.393
37,14960,0.0001,2.5606
37,14970,0.0001,2.6367
37,14980,0.0001,2.599
37,14990,0.0001,2.3151
37,15000,0.0001,2.6144
37,15010,0.0001,2.5598
37,15020,0.0001,2.6075
37,15030,0.0001,2.4994
37,15040,0.0001,2.4798
37,15050,0.0001,2.6796
37,15060,0.0001,2.4496
37,15070,0.0001,2.6827
37,15080,0.0001,2.4739
37,15090,0.0001,2.5765
37,15100,0.0001,2.9357
37,15110,0.0001,2.6377
37,15120,0.0001,2.5508
37,15130,0.0001,2.6219
37,15140,0.0001,2.5713
37,15150,0.0001,2.6772
37,15160,0.0001,2.6843
37,15170,0.0001,2.4952
37,15180,0.0001,2.4693
37,15190,0.0001,2.5968
38,15200,0.0001,2.8414
38,15210,0.0001,2.6582
38,15220,0.0001,2.5414
38,15230,0.0001,2.6703
38,15240,0.0001,2.6512
38,15250,0.0001,2.5575
38,15260,0.0001,2.7474
38,15270,0.0001,2.4947
38,15280,0.0001,2.5891
38,15290,0.0001,2.6364
38,15300,0.0001,2.3695
38,15310,0.0001,2.7985
38,15320,0.0001,2.6004
38,15330,0.0001,2.6045
38,15340,0.0001,2.7074
38,15350,0.0001,2.654
38,15360,0.0001,2.6318
38,15370,0.0001,2.4039
38,15380,0.0001,2.6349
38,15390,0.0001,2.6112
38,15400,0.0001,2.511
38,15410,0.0001,2.7512
38,15420,0.0001,2.3725
38,15430,0.0001,2.7273
38,15440,0.0001,2.5608
38,15450,0.0001,2.8387
38,15460,0.0001,2.6725
38,15470,0.0001,2.861
38,15480,0.0001,2.8482
38,15490,0.0001,2.6765
38,15500,0.0001,2.6668
38,15510,0.0001,2.4984
38,15520,0.0001,2.5128
38,15530,0.0001,2.561
38,15540,0.0001,2.7886
38,15550,0.0001,2.4834
38,15560,0.0001,2.7146
38,15570,0.0001,2.5555
38,15580,0.0001,3.1003
38,15590,0.0001,2.6697
39,15600,0.0001,2.5495
39,15610,0.0001,2.5158
39,15620,0.0001,2.4543
39,15630,0.0001,2.7045
39,15640,0.0001,2.5262
39,15650,0.0001,2.5658
39,15660,0.0001,2.6821
39,15670,0.0001,2.721
39,15680,0.0001,2.6009
39,15690,0.0001,2.5587
39,15700,0.0001,2.487
39,15710,0.0001,2.5959
39,15720,0.0001,2.575
39,15730,0.0001,2.4668
39,15740,0.0001,2.4867
39,15750,0.0001,2.4539
39,15760,0.0001,2.6282
39,15770,0.0001,2.7195
39,15780,0.0001,2.5546
39,15790,0.0001,2.6891
39,15800,0.0001,2.6375
39,15810,0.0001,2.6969
39,15820,0.0001,2.7574
39,15830,0.0001,2.6503
39,15840,0.0001,2.6495
39,15850,0.0001,2.5847
39,15860,0.0001,2.6787
39,15870,0.0001,2.5196
39,15880,0.0001,2.6045
39,15890,0.0001,2.5184
39,15900,0.0001,2.5686
39,15910,0.0001,2.5563
39,15920,0.0001,2.734
39,15930,0.0001,2.6745
39,15940,0.0001,2.4713
39,15950,0.0001,2.6438
39,15960,0.0001,2.5043
39,15970,0.0001,2.452
39,15980,0.0001,2.5513
39,15990,0.0001,2.6011
40,16000,0.0001,2.6369
40,16010,0.0001,2.4665
40,16020,0.0001,2.8591
40,16030,0.0001,2.5659
40,16040,0.0001,2.6322
40,16050,0.0001,2.779
40,16060,0.0001,2.6128
40,16070,0.0001,2.5417
40,16080,0.0001,2.448
40,16090,0.0001,2.6193
40,16100,0.0001,2.5596
40,16110,0.0001,2.6402
40,16120,0.0001,2.6035
40,16130,0.0001,2.4513
40,16140,0.0001,2.5523
40,16150,0.0001,2.5665
40,16160,0.0001,2.591
40,16170,0.0001,2.6612
40,16180,0.0001,2.4665
40,16190,0.0001,2.5499
40,16200,0.0001,2.533
40,16210,0.0001,2.6007
40,16220,0.0001,2.7878
40,16230,0.0001,2.7234
40,16240,0.0001,2.999
40,16250,0.0001,2.7037
40,16260,0.0001,2.7956
40,16270,0.0001,2.6396
40,16280,0.0001,2.6546
40,16290,0.0001,2.6359
40,16300,0.0001,2.4803
40,16310,0.0001,2.5591
40,16320,0.0001,2.6215
40,16330,0.0001,2.4615
40,16340,0.0001,2.5989
40,16350,0.0001,2.4272
40,16360,0.0001,2.4684
40,16370,0.0001,2.4655
